,item_id,title,Tags
1652,149875,Cinderella (1957),['musical']
1653,188195,Saturday's Warrior (1989),musical immortality afterlife
1654,190821,My Name Is Barbra (1965),['musical']
1655,191289,Follies In Concert (1986),['musical']
1656,4754,"Wicker Man, The (1973)",musical horror mystery thriller disturbing surreal sexual investigation cult religion sexy scotland
1657,6568,Camp (2003),musical queer gay coming of age predictable fun kids
1658,4193,"Fantasticks, The (1995)",musical love story funny comedy coming of age circus
1659,5159,Ferngully: The Last Rainforest (1992),musical romance talking animals environment
1660,73000,Nine (2009),musical romance memory 1960s
1661,108514,Yeh Jawaani Hai Deewani (2013),musical friendship funny romance predictable fun cheesy romantic comedy
1662,8015,"Phantom Tollbooth, The (1970)",musical children surreal witty educational
1663,9000,That's Entertainment! III (1994),musical hollywood
1664,6134,Starstruck (1982),musical funny satire light bizarre
1665,187553,Zero Patience (1993),['musical']
1666,31284,"Star Is Born, A (1976)",musical music romance
1667,200040,Four White Shirts (1967),musical music drama romance cult censorship
1668,5012,Yentl (1983),musical music love story history social commentary religion cross dressing
1669,2926,Hairspray (1988),musical racism teen hilarious 1960s rock and roll segregation race
1670,6357,High Society (1956),musical jazz love triangles
1671,8796,"Funny Thing Happened on the Way to the Forum, A (1966)",musical humor comedy freedom
1672,1256,Duck Soup (1933),musical funny political satire
1673,190037,Thillana Mohanambal (1968),['musical']
1674,3897,Almost Famous (2000),musical music boring drama love drugs journalism writers story coming of age teen 1970s rock and roll nostalgia
1675,6578,"Kiss Me, Stupid (1964)",musical romance comedy
1676,2971,All That Jazz (1979),musical music art biographical drugs true story biography jazz dance divorce addiction broadway
1677,56805,Walk Hard: The Dewey Cox Story (2007),musical music drugs parody comedy satire sex silly musicians rock and roll
1678,132626,Peter Pan Live (2014),['musical']
1679,165351,Hamilton's America (2016),musical history
1680,4708,Marat/Sade (1966),['musical']
1681,2081,"Little Mermaid, The (1989)",musical music funny talking animals animation cute single father childhood underwater
1682,194102,Mother Goose Rock 'N Rhyme (1990),musical adventure fantasy fairy tales
1683,1772,Blues Brothers 2000 (1998),musical music musicians voodoo
1684,119190,Walking on Sunshine (2014),musical spain
1685,149088,Raggedy Ann & Andy: A Musical Adventure (1977),musical adventure animation
1686,160159,The Hero of Color City (2014),['musical']
1687,165343,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),['musical']
1688,154444,Swan Lake (1981),musical anime
1689,150334,Rowdy Rathore (2012),musical love romance mistaken identity revenge dance organized crime police
1690,82452,Frozen (2007),['musical']
1691,107707,Dhoom (2004),['musical']
1692,901,Funny Face (1957),musical intellectual 1950s fashion paris
1693,2084,Newsies (1992),['musical']
1694,7408,Jack and the Beanstalk (1952),musical comedy
1695,85403,"Little Night Music, A (1977)",['musical']
1696,194622,Sunday in the Park with George (1986),['musical']
1697,73042,Alvin and the Chipmunks: The Squeakquel (2009),musical funny talking animals cute
1698,242,Farinelli: il castrato (1994),musical biography sad 18th century opera
1699,156535,High Society (1955),['musical']
1700,173643,Take Care of the Women! (1981),musical romance
1701,69928,"Muppet Musicians of Bremen, The (1972)",musical talking animals puppets
1702,144740,Sighs of Spain (1939),musical immigrants
1703,158268,My Big Night (2015),musical love parody television violence
1704,170571,7:35 in the Morning (2003),['musical']
1705,182687,Lil' Ainjil (1936),musical animation violence dance police
1706,204846,Fair of the Dove (1963),['musical']
1707,207145,Michael Jackson's Thriller (1983),['musical']
1708,33639,Mad Hot Ballroom (2005),musical children dance kids realistic competition
1709,104823,Hunky Dory (2011),musical inspirational
1710,185365,Good Manners (2017),musical horror werewolves
1711,70958,Paris 36 (Faubourg 36) (2008),musical drama paris
1712,168250,Get Out (2017),horror boring racism survival funny mystery interesting thriller disturbing science murder suspense surreal scary social commentary conspiracy satire predictable intense
1713,197711,Us (2019),horror thriller psychological plot twist 1980s creepy allegory rabbits
1714,110591,Oculus (2013),horror psychological scary haunted house supernatural
1715,182715,Annihilation (2018),horror aliens boring thought-provoking drama mystery thriller depressing surreal nature suicide alien invasion amnesia evolution military cancer
1716,175303,It (2017),horror murder children weird coming of age silly kids crime bullying creepy
1717,71135,Pandorum (2009),horror aliens space space travel survival action thriller dystopia future mental illness predictable intense insanity amnesia evolution memory loss
1718,140267,The Witch (2015),horror history disturbing children psychological historical incest gore religion
1719,168122,Raw (2017),horror disturbing dark coming of age cannibalism women foreign sisters
1720,183869,Hereditary (2018),horror death mystery thriller secrets children suspense mental illness magic predictable intense supernatural depression writing
1721,185029,A Quiet Place (2018),horror aliens apocalypse survival thriller marriage children suspense predictable alien invasion visual pregnancy monsters parenthood
1722,194951,Bird Box (2018),horror apocalypse boring drama survival thriller blindness dystopia children suspense suicide pregnancy birds
1723,44828,Slither (2006),horror aliens funny marriage parody weird comedy violence unique silly zombies fun alien invasion rape
1724,253,Interview with the Vampire: The Vampire Chronicles (1994),horror fantasy drama history journalism murder existentialism gothic vampires paris literature san francisco
1725,57274,[REC] (2007),horror mystery spanish virus zombies isolation police obsession creepy reality tv
1726,193599,Climax (2018),horror music drugs dance
1727,77941,In a Dark Place (2006),horror drama
1728,4105,"Evil Dead, The (1981)",horror boring funny action dark humor black comedy comedy zombies supernatural controversial wilderness isolation evolution gore demons rape
1729,74685,"Crazies, The (2010)",horror survival thriller virus zombies
1730,1623,Wishmaster (1997),horror violence
1731,1991,Child's Play (1988),horror murder supernatural voodoo
1732,2315,Bride of Chucky (Child's Play 4) (1998),horror dark humor
1733,2460,"Texas Chainsaw Massacre 2, The (1986)",horror boring quirky scary unique silly gore creepy radio
1734,3018,Re-Animator (1985),horror death funny hospital silly zombies insanity creepy
1735,4725,Session 9 (2001),horror boring psychology suspense dark scary schizophrenia creepy
1736,62203,Martyrs (2008),horror child abuse disturbing revenge psychological torture kidnapping plot twist weird french
1737,70,From Dusk Till Dawn (1996),horror funny action plot twist violence absurd kids intense gore vampires mexico brothers strippers
1738,1261,Evil Dead II (Dead by Dawn) (1987),horror dark humor black comedy violence zombies wilderness isolation gore demons camp
1739,1350,"Omen, The (1976)",horror apocalypse thriller suspense scary supernatural photography 1970s religion demons devil
1740,1407,Scream (1996),horror funny suspense mental illness parody satire teen high school gore halloween
1741,1997,"Exorcist, The (1973)",horror drama thriller child abuse scary supernatural controversial cult religion christian creepy demons devil biblical
1742,2003,Gremlins (1984),horror comedy 1980s christmas monsters great
1743,2160,Rosemary's Baby (1968),horror funny mystery suspense surreal scary satire religion 1960s creepy pregnancy demons
1744,2459,"Texas Chainsaw Massacre, The (1974)",horror disturbing dark intense gothic cannibalism texas
1745,4532,Return of the Living Dead Part II (1988),horror zombies
1746,4744,Jeepers Creepers (2001),horror suspense teen supernatural police
1747,8947,"Grudge, The (2004)",horror scary ghosts haunted house suicide japan
1748,33683,High Tension (Haute tension) (Switchblade Romance) (2003),horror music survival disturbing plot twist predictable lesbian schizophrenia insanity gore chase
1749,68952,Drag Me to Hell (2009),horror funny comedy supernatural gore
1750,70159,Orphan (2009),horror orphans murder story adoption surprise ending
1751,83134,Tucker & Dale vs Evil (2010),horror friendship funny romance story parody black comedy comedy satire absurd predictable fun gore sweet prejudice
1752,96815,V/H/S (2012),['horror']
1753,101739,Evil Dead (2013),horror fun addiction gore demons
1754,104457,You're Next (2011),horror funny twist murder black comedy realistic
1755,121231,It Follows (2014),horror friendship mystery psychology depressing suspense psychological violence coming of age teen sex supernatural chase teenagers school nostalgia
1756,130448,Poltergeist (2015),horror children television ghosts haunted house supernatural
1757,158530,Leatherface (2016),horror murder violence texas
1758,161634,Don't Breathe (2016),horror friendship survival thriller blindness revenge children kidnapping plot twist violence intense crime rape
1759,162148,Friend Request (2016),horror college internet
1760,174031,Patchwork (2015),horror funny revenge
1761,175621,Tonight She Comes (2016),horror death supernatural
1762,178447,Cult of Chucky (2017),['horror']
1763,179085,The Ritual (2017),horror death friendship survival murder violence nature british guilt
1764,180435,Jeepers Creepers 3 (2017),horror revenge predictable military
1765,189031,Feral (2018),horror drama action thriller virus
1766,6502,28 Days Later (2002),horror music apocalypse thought-provoking death survival romance thriller hospital virus suspense story scary violence futuristic unique zombies entertaining british gore military london rape
1767,61240,Let the Right One In (Låt den rätte komma in) (2008),horror boring love story quirky romantic romance murder strange dark violence coming of age 1980s bullying suburbia vampires foreign adolescence school swedish
1768,91974,Underworld: Awakening (2012),horror action supernatural vampires werewolves
1769,114044,Honeymoon (2014),horror boring drama love sex predictable
1770,115919,"Delivery, The (1999)",horror adventure thriller mafia foreign
1771,130686,The Final Girls (2015),horror murder 1980s camp
1772,152372,Southbound (2016),horror thriller
1773,155362,Ava's Possessions (2015),horror funny mystery satire demons
1774,162150,Let's Be Evil (2016),horror thriller children predictable
1775,177287,Little Evil (2017),horror funny witty parody cult
1776,184373,Rojo sangre (2004),horror foreign
1777,186851,House of VHS (2015),horror mystery haunted house
1778,197663,Happy Death Day 2U (2019),horror mystery thriller comedy parallel universe
1779,101222,Elevator (2011) ,horror racism devil
1780,81591,Black Swan (2010),horror music drama emotional mystery thriller drugs queer disturbing psychology beautiful suspense psychological mental illness surreal dark social commentary sex predictable dance lesbian schizophrenia insanity suicide obsession competition creepy new york city erotic ballet sexual abuse noir
1781,99912,Mama (2013),horror children scary ghosts haunted house supernatural
1782,59738,All the Boys Love Mandy Lane (2006),horror mystery thriller murder revenge mental illness high school texas
1783,4720,"Others, The (2001)",horror drama death mystery beautiful alternate reality dark scary ghosts predictable haunted house surprise ending supernatural gothic isolation religion afterlife
1784,114713,Annabelle (2014),horror boring supernatural cult
1785,40732,"Descent, The (2005)",horror survival suspense scary violence predictable zombies entertaining monsters
1786,51709,"Host, The (Gwoemul) (2006)",horror science fiction funny weird comedy social commentary realistic
1787,653,Dragonheart (1996),horror adventure fantasy action revenge magic immortality epic mythology high fantasy medieval dragons fairy tales sweet
1788,2710,"Blair Witch Project, The (1999)",horror boring blindness disturbing suspense scary supernatural wilderness creepy voodoo
1789,2785,Tales of Terror (1962),horror death love adultery alcoholism murder revenge gothic wine
1790,3218,Poison (1991),horror science fiction love gay disturbing sexuality homosexuality
1791,3351,Two Thousand Maniacs! (1964),horror gore
1792,3973,Book of Shadows: Blair Witch 2 (2000),['horror']
1793,6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La) (1980)",horror violence foreign rape
1794,6857,Ninja Scroll (Jûbei ninpûchô) (1995),horror anime violence samurai tragedy martial arts japan sexual abuse
1795,7385,Twentynine Palms (2003),horror drama murder
1796,8906,Cannibal Holocaust (1980),horror disturbing torture social commentary satire controversial colonialism cannibalism italian south america rape jungle
1797,26306,Theatre of Blood (1973),horror murder revenge
1798,26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",horror ghosts martial arts
1799,27378,Long Time Dead (2002),['horror']
1800,34648,Acacia (2003),horror children adoption supernatural guilt
1801,40226,Wild Zero (2000),horror aliens awesome zombies rock and roll
1802,42723,Hostel (2005),horror boring action disturbing revenge torture sex controversial gore
1803,50804,Hannibal Rising (2007),horror boring romantic cannibalism
1804,51498,2001 Maniacs (2005),horror violence gore
1805,51921,Hipnos (2004),horror hospital psychiatry
1806,55343,Straightheads (Closure) (2007),horror murder revenge violence sex rape
1807,71205,Jennifer's Body (2009),horror friendship funny weird comedy unique high school gore sexy demons camp
1808,74456,Babysitter Wanted (2008),horror college supernatural devil
1809,75395,Frozen (2010),horror funny suspense psychological gore
1810,76736,Grim Reaper (2007),['horror']
1811,76753,"Final, The (2010)",horror revenge torture kidnapping high school
